SETTLEMENTDATE,ALLSKY_SFC_SW_DWN,T2M,T2MDEW,T2MWET,RH2M,PS,WS2M
2025/05/12 10:00:00,493.45,20.02,11.87,15.95,59.27,98.54,1.47
2025/05/12 11:00:00,550.28,21.55,11.46,16.51,52.5,98.46,0.87
2025/05/12 12:00:00,446.88,22.45,10.86,16.65,47.74,98.35,0.41
2025/05/12 13:00:00,432.98,22.7,10.15,16.43,44.88,98.26,0.28
2025/05/12 14:00:00,350.23,23.04,9.6,16.32,42.33,98.2,0.28
2025/05/12 15:00:00,229.88,22.75,9.23,15.99,42.05,98.17,0.37
2025/05/12 16:00:00,84.3,21.71,9.39,15.55,45.34,98.17,0.44
2025/05/12 17:00:00,0.0,19.75,9.1,14.42,50.09,98.2,0.76
2025/05/12 18:00:00,0.0,18.44,9.02,13.73,54.08,98.25,0.95
2025/05/12 19:00:00,0.0,17.39,9.0,13.2,57.72,98.28,0.99
2025/05/12 20:00:00,0.0,16.59,8.94,12.77,60.49,98.31,0.99
2025/05/12 21:00:00,0.0,15.97,8.86,12.41,62.58,98.31,1.02
2025/05/12 22:00:00,0.0,15.37,8.81,12.09,64.76,98.3,1.04
2025/05/12 23:00:00,0.0,14.73,8.81,11.77,67.47,98.28,1.07
2025/05/13 00:00:00,0.0,13.99,8.87,11.43,71.17,98.27,1.12
2025/05/13 01:00:00,0.0,13.36,9.03,11.2,74.97,98.28,1.21
2025/05/13 02:00:00,0.0,12.77,9.5,11.14,80.46,98.27,1.29
2025/05/13 03:00:00,0.0,12.11,10.24,11.17,88.22,98.26,1.21
2025/05/13 04:00:00,0.0,11.6,10.91,11.25,95.37,98.27,1.07
2025/05/13 05:00:00,0.0,11.19,11.37,11.28,100.0,98.29,1.02
2025/05/13 06:00:00,0.0,10.89,11.63,11.26,100.0,98.34,1.07
2025/05/13 07:00:00,67.68,12.21,11.64,11.93,96.23,98.38,1.65
2025/05/13 08:00:00,209.48,14.82,11.54,13.18,80.56,98.41,2.44
2025/05/13 09:00:00,328.08,18.8,11.01,14.9,60.4,98.41,2.0
2025/05/13 10:00:00,456.3,21.39,10.25,15.82,48.91,98.37,1.38
2025/05/13 11:00:00,457.73,22.72,9.79,16.25,43.77,98.3,1.02
2025/05/13 12:00:00,441.8,23.39,9.3,16.35,40.62,98.19,0.75
2025/05/13 13:00:00,357.02,23.76,8.77,16.27,38.36,98.09,0.72
2025/05/13 14:00:00,291.73,23.67,8.31,15.99,37.42,98.02,0.88
2025/05/13 15:00:00,182.73,23.13,8.01,15.57,37.82,97.99,0.95
2025/05/13 16:00:00,63.83,22.01,8.21,15.11,41.13,97.99,0.61
2025/05/13 17:00:00,0.0,20.16,8.05,14.1,45.5,98.01,0.56
2025/05/13 18:00:00,0.0,19.54,7.98,13.76,47.02,98.05,0.54
2025/05/13 19:00:00,0.0,19.5,7.93,13.71,47.02,98.08,0.48
2025/05/13 20:00:00,0.0,19.24,7.9,13.57,47.72,98.1,0.21
2025/05/13 21:00:00,0.0,18.72,7.96,13.34,49.44,98.1,0.37
2025/05/13 22:00:00,0.0,17.46,8.13,12.8,54.14,98.1,0.75
2025/05/13 23:00:00,0.0,16.08,8.49,12.29,60.55,98.08,0.93
2025/05/14 00:00:00,0.0,15.3,8.98,12.14,65.8,98.07,1.06
2025/05/14 01:00:00,0.0,14.85,9.58,12.21,70.5,98.06,1.24
2025/05/14 02:00:00,0.0,14.37,10.19,12.28,75.84,98.03,1.3
2025/05/14 03:00:00,0.0,13.98,10.76,12.37,80.8,98.01,1.31
2025/05/14 04:00:00,0.0,13.66,11.23,12.44,85.07,97.99,1.27
2025/05/14 05:00:00,0.0,13.37,11.58,12.48,88.73,97.99,1.08
2025/05/14 06:00:00,0.0,13.11,11.8,12.45,91.62,98.02,0.88
2025/05/14 07:00:00,36.0,13.55,11.94,12.74,89.85,98.04,1.24
2025/05/14 08:00:00,143.6,15.43,12.11,13.77,80.47,98.06,1.47
2025/05/14 09:00:00,249.1,18.64,11.78,15.21,64.27,98.05,1.39
2025/05/14 10:00:00,338.15,20.53,10.91,15.72,53.9,98.01,1.65
2025/05/14 11:00:00,418.85,21.49,9.81,15.65,47.19,97.95,1.93
2025/05/14 12:00:00,413.83,21.6,9.03,15.32,44.48,97.87,2.03
2025/05/14 13:00:00,395.88,21.72,8.44,15.08,42.5,97.79,2.02
2025/05/14 14:00:00,308.4,21.7,8.02,14.86,41.28,97.77,1.9
2025/05/14 15:00:00,195.73,21.19,7.7,14.45,41.66,97.77,1.63
2025/05/14 16:00:00,67.57,20.14,7.63,13.89,44.26,97.79,0.97
2025/05/14 17:00:00,0.0,17.6,7.52,12.56,51.5,97.83,0.83
2025/05/14 18:00:00,0.0,16.5,7.39,11.95,54.68,97.89,0.95
2025/05/14 19:00:00,0.0,15.67,7.34,11.51,57.51,97.94,1.0
2025/05/14 20:00:00,0.0,14.87,7.32,11.1,60.47,97.97,1.06
2025/05/14 21:00:00,0.0,14.12,7.3,10.71,63.38,97.98,1.08
2025/05/14 22:00:00,0.0,13.34,7.28,10.31,66.58,97.98,1.09
2025/05/14 23:00:00,0.0,12.5,7.26,9.88,70.23,97.97,1.09
2025/05/15 00:00:00,0.0,11.78,7.22,9.5,73.51,97.95,1.11
2025/05/15 01:00:00,0.0,11.22,7.2,9.21,76.05,97.94,1.15
2025/05/15 02:00:00,0.0,10.76,7.16,8.96,78.27,97.92,1.22
2025/05/15 03:00:00,0.0,10.37,7.16,8.76,80.31,97.89,1.29
2025/05/15 04:00:00,0.0,10.08,7.25,8.67,82.38,97.88,1.38
2025/05/15 05:00:00,0.0,9.84,7.55,8.7,85.51,97.88,1.48
2025/05/15 06:00:00,0.0,9.61,8.2,8.9,90.78,97.9,1.55
2025/05/15 07:00:00,67.4,10.82,9.04,9.93,88.55,97.92,2.19
2025/05/15 08:00:00,236.0,13.58,9.69,11.64,77.17,97.95,2.95
2025/05/15 09:00:00,391.2,17.92,9.37,13.64,57.23,97.95,2.62
2025/05/15 10:00:00,507.95,20.9,8.74,14.82,45.57,97.91,2.15
2025/05/15 11:00:00,566.38,22.08,8.54,15.31,41.77,97.83,1.66
2025/05/15 12:00:00,557.62,22.76,8.25,15.51,39.31,97.74,1.2
2025/05/15 13:00:00,487.9,22.93,7.89,15.41,37.99,97.68,0.99
2025/05/15 14:00:00,360.48,22.9,7.68,15.29,37.5,97.66,1.01
2025/05/15 15:00:00,222.62,22.38,7.55,14.96,38.35,97.66,1.07
2025/05/15 16:00:00,70.93,21.05,7.81,14.43,42.36,97.68,0.66
2025/05/15 17:00:00,0.0,19.53,7.66,13.6,46.07,97.71,0.74
2025/05/15 18:00:00,0.0,18.54,7.71,13.12,49.17,97.75,0.85
2025/05/15 19:00:00,0.0,17.53,7.96,12.75,53.27,97.8,0.91
2025/05/15 20:00:00,0.0,16.89,8.4,12.65,57.19,97.82,1.04
2025/05/15 21:00:00,0.0,16.62,9.05,12.83,60.83,97.84,1.41
2025/05/15 22:00:00,0.0,16.25,9.85,13.05,65.74,97.84,2.03
2025/05/15 23:00:00,0.0,15.82,10.5,13.16,70.5,97.83,2.48
2025/05/16 00:00:00,0.0,15.35,10.76,13.05,73.89,97.8,2.17
2025/05/16 01:00:00,0.0,14.65,10.82,12.74,77.64,97.76,1.59
2025/05/16 02:00:00,0.0,13.46,10.83,12.15,83.94,97.72,1.24
2025/05/16 03:00:00,0.0,12.17,10.8,11.48,91.1,97.69,1.23
2025/05/16 04:00:00,0.0,11.45,10.68,11.07,94.84,97.69,1.51
2025/05/16 05:00:00,0.0,11.04,10.45,10.74,95.95,97.72,1.96
2025/05/16 06:00:00,0.0,10.71,10.13,10.42,96.06,97.75,1.99
2025/05/16 07:00:00,56.67,11.14,9.91,10.52,91.98,97.79,2.43
2025/05/16 08:00:00,198.32,13.13,9.82,11.48,80.18,97.82,2.3
2025/05/16 09:00:00,327.8,16.75,8.68,12.71,58.83,97.79,1.22
2025/05/16 10:00:00,429.8,19.04,7.86,13.45,48.14,97.72,0.32
2025/05/16 11:00:00,462.65,20.78,7.52,14.15,42.22,97.62,0.51
2025/05/16 12:00:00,451.55,21.97,7.29,14.63,38.66,97.49,1.02
2025/05/16 13:00:00,397.85,22.45,7.15,14.8,37.17,97.39,1.53
2025/05/16 14:00:00,320.05,22.34,7.1,14.72,37.34,97.33,1.98
2025/05/16 15:00:00,205.68,21.67,7.09,14.38,38.83,97.32,2.29
2025/05/16 16:00:00,68.9,20.2,7.31,13.76,43.17,97.34,2.01
2025/05/16 17:00:00,0.0,16.59,7.84,12.22,56.14,97.39,1.28
2025/05/16 18:00:00,0.0,15.31,8.47,11.89,63.64,97.44,1.56
2025/05/16 19:00:00,0.0,14.51,8.89,11.7,68.81,97.47,1.69
2025/05/16 20:00:00,0.0,13.73,9.04,11.38,73.18,97.47,1.56
2025/05/16 21:00:00,0.0,12.98,9.01,10.99,76.74,97.47,1.37
2025/05/16 22:00:00,0.0,12.34,8.81,10.58,78.94,97.46,1.28
2025/05/16 23:00:00,0.0,11.92,8.46,10.19,79.13,97.44,1.24
2025/05/17 00:00:00,0.0,11.63,7.97,9.8,78.15,97.42,1.25
2025/05/17 01:00:00,0.0,11.33,7.44,9.39,76.82,97.41,1.28
2025/05/17 02:00:00,0.0,10.66,6.91,8.78,77.53,97.4,1.28
2025/05/17 03:00:00,0.0,9.82,6.44,8.13,79.32,97.4,1.26
2025/05/17 04:00:00,0.0,9.11,6.01,7.56,80.8,97.43,1.26
2025/05/17 05:00:00,0.0,8.36,5.59,6.98,82.66,97.48,1.21
2025/05/17 06:00:00,0.0,7.47,5.24,6.35,85.77,97.54,1.11
2025/05/17 07:00:00,61.03,8.01,5.04,6.52,81.41,97.6,1.78
2025/05/17 08:00:00,229.55,9.96,4.98,7.47,71.14,97.64,2.15
2025/05/17 09:00:00,390.38,13.89,4.6,9.24,53.42,97.65,3.1
2025/05/17 10:00:00,512.75,16.36,4.18,10.27,44.22,97.63,3.55
2025/05/17 11:00:00,582.15,17.35,4.07,10.71,41.19,97.58,3.6
2025/05/17 12:00:00,584.58,17.89,3.76,10.83,38.95,97.51,3.65
2025/05/17 13:00:00,525.03,18.01,3.48,10.74,37.88,97.46,3.68
2025/05/17 14:00:00,409.02,17.74,3.5,10.62,38.6,97.44,3.6
2025/05/17 15:00:00,252.95,17.06,3.72,10.39,40.94,97.46,3.49
2025/05/17 16:00:00,78.35,15.64,4.1,9.87,46.06,97.5,2.82
2025/05/17 17:00:00,0.0,12.26,4.52,8.39,59.05,97.56,1.42
2025/05/17 18:00:00,0.0,11.44,4.82,8.13,63.65,97.64,1.51
2025/05/17 19:00:00,0.0,10.7,4.91,7.8,67.26,97.69,1.4
2025/05/17 20:00:00,0.0,9.92,4.87,7.39,70.63,97.73,1.27
2025/05/17 21:00:00,0.0,9.27,4.84,7.06,73.65,97.73,1.19
2025/05/17 22:00:00,0.0,8.65,4.88,6.77,77.08,97.73,1.15
2025/05/17 23:00:00,0.0,8.01,5.0,6.51,81.22,97.72,1.13
2025/05/18 00:00:00,0.0,7.5,5.19,6.35,85.14,97.71,1.1
2025/05/18 01:00:00,0.0,6.99,5.39,6.19,89.43,97.72,1.1
2025/05/18 02:00:00,0.0,6.56,5.51,6.04,92.92,97.72,1.09
2025/05/18 03:00:00,0.0,6.34,5.46,5.9,94.01,97.73,1.09
2025/05/18 04:00:00,0.0,6.45,5.25,5.85,91.87,97.75,1.12
2025/05/18 05:00:00,0.0,6.83,4.98,5.9,87.81,97.81,1.22
2025/05/18 06:00:00,0.0,7.07,4.88,5.98,85.82,97.88,1.44
2025/05/18 07:00:00,62.0,8.19,5.01,6.6,80.13,97.95,2.51
2025/05/18 08:00:00,231.15,10.56,5.18,7.87,69.21,98.01,3.8
2025/05/18 09:00:00,386.58,12.88,4.71,8.8,57.5,98.05,4.53
2025/05/18 10:00:00,505.65,14.7,4.38,9.54,49.87,98.05,4.69
2025/05/18 11:00:00,570.55,15.88,4.29,10.08,45.96,98.03,4.57
2025/05/18 12:00:00,548.67,16.42,4.05,10.23,43.63,98.0,4.35
2025/05/18 13:00:00,415.62,16.42,3.92,10.17,43.28,97.97,4.16
2025/05/18 14:00:00,221.32,16.32,3.88,10.1,43.39,97.97,4.21
2025/05/18 15:00:00,132.43,15.62,3.88,9.75,45.4,98.01,4.38
2025/05/18 16:00:00,38.5,14.56,4.0,9.28,49.02,98.09,4.27
2025/05/18 17:00:00,0.0,13.04,4.34,8.69,55.42,98.2,3.82
2025/05/18 18:00:00,0.0,11.86,4.85,8.35,61.99,98.3,3.87
2025/05/18 19:00:00,0.0,10.99,5.07,8.03,66.68,98.38,4.0
2025/05/18 20:00:00,0.0,10.48,4.72,7.6,67.41,98.43,4.25
2025/05/18 21:00:00,0.0,10.13,4.35,7.24,67.24,98.45,4.61
2025/05/18 22:00:00,0.0,9.76,4.55,7.15,69.83,98.45,4.9
2025/05/18 23:00:00,0.0,9.37,5.25,7.31,75.28,98.43,4.96
2025/05/19 00:00:00,0.0,8.94,5.75,7.35,80.23,98.41,4.72
2025/05/19 01:00:00,0.0,8.67,6.01,7.34,83.23,98.39,4.71
2025/05/19 02:00:00,0.0,8.57,6.15,7.36,84.63,98.38,4.55
2025/05/19 03:00:00,0.0,8.5,6.26,7.38,85.6,98.38,4.65
2025/05/19 04:00:00,0.0,8.33,6.37,7.35,87.31,98.38,4.55
2025/05/19 05:00:00,0.0,8.06,6.47,7.26,89.53,98.41,4.14
2025/05/19 06:00:00,0.0,7.88,6.49,7.18,90.69,98.46,4.0
2025/05/19 07:00:00,60.35,8.53,6.38,7.46,86.14,98.55,4.85
2025/05/19 08:00:00,219.57,10.6,6.29,8.44,74.52,98.64,5.15
2025/05/19 09:00:00,368.27,13.41,5.68,9.54,59.38,98.68,6.05
2025/05/19 10:00:00,489.0,15.5,4.7,10.1,48.47,98.67,6.39
2025/05/19 11:00:00,500.4,16.93,3.88,10.4,41.69,98.63,6.27
2025/05/19 12:00:00,472.52,17.84,3.24,10.54,37.64,98.55,6.17
2025/05/19 13:00:00,486.62,18.32,2.75,10.54,35.3,98.5,6.16
2025/05/19 14:00:00,370.6,18.3,2.29,10.29,34.22,98.49,6.06
2025/05/19 15:00:00,235.43,17.67,1.96,9.82,34.76,98.51,5.84
2025/05/19 16:00:00,76.45,16.16,1.97,9.06,38.28,98.58,5.14
2025/05/19 17:00:00,0.0,13.78,2.36,8.07,45.86,98.66,4.15
2025/05/19 18:00:00,0.0,12.51,2.86,7.68,51.62,98.76,4.18
2025/05/19 19:00:00,0.0,11.92,3.26,7.59,55.28,98.82,4.34
2025/05/19 20:00:00,0.0,10.74,3.55,7.14,61.02,98.84,3.75
2025/05/19 21:00:00,0.0,9.54,3.84,6.69,67.44,98.83,3.43
2025/05/19 22:00:00,0.0,8.61,4.13,6.37,73.33,98.79,3.37
2025/05/19 23:00:00,0.0,7.88,4.42,6.15,78.66,98.76,3.44
2025/05/20 00:00:00,0.0,7.31,4.67,5.99,83.14,98.72,3.52
2025/05/20 01:00:00,0.0,6.88,4.86,5.87,86.87,98.69,3.54
2025/05/20 02:00:00,0.0,6.55,5.01,5.78,89.66,98.67,3.52
2025/05/20 03:00:00,0.0,6.21,5.1,5.65,92.44,98.66,3.45
2025/05/20 04:00:00,0.0,5.9,5.16,5.53,94.8,98.67,3.45
2025/05/20 05:00:00,0.0,5.71,5.17,5.44,96.26,98.7,3.47
2025/05/20 06:00:00,0.0,5.71,5.16,5.43,96.12,98.74,3.44
2025/05/20 07:00:00,66.32,6.54,5.14,5.84,90.63,98.77,3.74
2025/05/20 08:00:00,241.55,9.19,5.18,7.18,75.8,98.79,3.82
2025/05/20 09:00:00,398.12,13.34,5.2,9.27,57.64,98.76,4.36
2025/05/20 10:00:00,514.6,16.6,4.96,10.78,45.95,98.7,4.45
2025/05/20 11:00:00,540.5,18.61,4.64,11.62,39.63,98.61,3.68
2025/05/20 12:00:00,511.4,20.07,4.28,12.18,35.27,98.51,2.88
2025/05/20 13:00:00,471.4,20.87,3.92,12.39,32.72,98.42,2.37
2025/05/20 14:00:00,349.08,20.9,3.64,12.27,32.01,98.37,2.19
2025/05/20 15:00:00,217.18,20.44,3.55,11.99,32.73,98.36,2.14
2025/05/20 16:00:00,68.18,17.88,3.87,10.88,39.31,98.36,1.18
2025/05/20 17:00:00,0.0,15.11,3.91,9.51,46.99,98.38,1.64
2025/05/20 18:00:00,0.0,15.25,4.5,9.88,48.5,98.43,3.22
2025/05/20 19:00:00,0.0,14.48,5.31,9.89,53.95,98.48,4.18
2025/05/20 20:00:00,0.0,13.57,6.09,9.83,60.4,98.54,3.99
2025/05/20 21:00:00,0.0,13.47,6.94,10.2,64.58,98.56,3.87
2025/05/20 22:00:00,0.0,13.22,7.63,10.42,68.73,98.55,3.54
2025/05/20 23:00:00,0.0,12.61,8.03,10.32,73.44,98.51,3.22
2025/05/21 00:00:00,0.0,12.05,8.3,10.17,77.73,98.47,3.1
2025/05/21 01:00:00,0.0,11.44,8.57,10.01,82.41,98.44,2.95
2025/05/21 02:00:00,0.0,10.9,8.83,9.87,86.95,98.4,2.84
2025/05/21 03:00:00,0.0,10.59,9.06,9.83,90.1,98.39,2.96
2025/05/21 04:00:00,0.0,10.46,9.28,9.87,92.23,98.38,3.18
2025/05/21 05:00:00,0.0,10.39,9.45,9.92,93.66,98.38,3.39
2025/05/21 06:00:00,0.0,10.38,9.53,9.96,94.26,98.42,3.41
2025/05/21 07:00:00,41.7,10.68,9.59,10.14,92.8,98.46,3.46
2025/05/21 08:00:00,151.32,12.5,9.85,11.17,83.7,98.49,3.62
2025/05/21 09:00:00,259.75,15.54,10.4,12.97,71.27,98.47,3.57
2025/05/21 10:00:00,342.48,18.31,10.37,14.34,59.66,98.38,3.52
2025/05/21 11:00:00,404.55,20.19,9.48,14.83,50.03,98.26,3.34
2025/05/21 12:00:00,444.85,21.46,9.06,15.26,44.99,98.15,3.32
2025/05/21 13:00:00,349.5,22.12,8.94,15.53,42.89,98.08,3.33
2025/05/21 14:00:00,224.0,21.84,8.94,15.39,43.61,98.04,3.25
2025/05/21 15:00:00,136.85,21.19,9.02,15.11,45.62,98.01,2.97
2025/05/21 16:00:00,35.42,19.58,9.18,14.38,50.92,98.0,1.8
2025/05/21 17:00:00,0.0,17.24,9.37,13.3,59.77,98.0,1.71
2025/05/21 18:00:00,0.0,17.03,9.9,13.47,62.74,98.0,2.8
2025/05/21 19:00:00,0.0,16.41,10.71,13.56,68.87,98.02,3.68
2025/05/21 20:00:00,0.0,15.31,11.44,13.38,77.58,98.05,3.56
2025/05/21 21:00:00,0.0,14.51,11.84,13.18,83.89,98.08,3.29
2025/05/21 22:00:00,0.0,13.99,12.02,13.01,87.83,98.07,3.02
2025/05/21 23:00:00,0.0,13.47,12.1,12.78,91.21,98.02,2.89
2025/05/22 00:00:00,0.0,13.01,12.03,12.52,93.71,97.95,2.82
2025/05/22 01:00:00,0.0,13.07,11.94,12.51,92.67,97.9,2.91
2025/05/22 02:00:00,0.0,13.04,11.87,12.45,92.4,97.85,2.9
2025/05/22 03:00:00,0.0,12.95,11.84,12.4,92.81,97.82,2.75
2025/05/22 04:00:00,0.0,12.84,11.82,12.33,93.47,97.8,2.82
2025/05/22 05:00:00,0.0,12.87,11.88,12.38,93.49,97.8,3.1
2025/05/22 06:00:00,0.0,13.03,11.99,12.51,93.25,97.81,3.44
2025/05/22 07:00:00,17.75,13.17,12.11,12.64,93.13,97.82,3.71
2025/05/22 08:00:00,17.77,13.51,12.28,12.9,92.18,97.81,3.83
2025/05/22 09:00:00,25.12,14.19,12.63,13.41,90.18,97.77,4.02
2025/05/22 10:00:00,33.03,15.32,12.99,14.15,85.82,97.69,4.28
2025/05/22 11:00:00,88.78,16.44,13.19,14.82,80.97,97.59,4.84
2025/05/22 12:00:00,57.9,17.18,13.04,15.11,76.52,97.48,5.46
2025/05/22 13:00:00,127.28,17.58,12.75,15.17,73.14,97.36,5.84
2025/05/22 14:00:00,100.9,17.56,12.84,15.2,73.71,97.28,5.95
2025/05/22 15:00:00,61.38,16.97,13.2,15.08,78.31,97.24,5.92
2025/05/22 16:00:00,23.67,16.19,13.42,14.8,83.53,97.2,5.99
2025/05/22 17:00:00,0.0,15.56,13.64,14.6,88.15,97.17,6.05
2025/05/22 18:00:00,0.0,15.43,13.84,14.64,90.12,97.16,6.19
2025/05/22 19:00:00,0.0,15.54,14.08,14.81,90.82,97.19,5.66
2025/05/22 20:00:00,0.0,15.23,14.04,14.63,92.49,97.21,4.89
2025/05/22 21:00:00,0.0,15.06,13.84,14.45,92.23,97.2,4.82
2025/05/22 22:00:00,0.0,14.79,13.86,14.32,94.02,97.18,4.08
2025/05/22 23:00:00,0.0,14.69,13.98,14.33,95.35,97.16,2.85
2025/05/23 00:00:00,0.0,14.48,13.97,14.22,96.54,97.15,1.78
2025/05/23 01:00:00,0.0,14.19,13.83,14.01,97.52,97.16,1.32
2025/05/23 02:00:00,0.0,13.84,13.62,13.73,98.4,97.16,1.32
2025/05/23 03:00:00,0.0,13.39,13.23,13.31,98.82,97.16,1.34
2025/05/23 04:00:00,0.0,12.98,12.82,12.9,98.76,97.2,1.44
2025/05/23 05:00:00,0.0,12.81,12.54,12.67,98.04,97.26,2.0
2025/05/23 06:00:00,0.0,12.34,12.05,12.2,97.93,97.31,2.43
2025/05/23 07:00:00,23.23,12.15,11.72,11.93,97.12,97.35,2.75
2025/05/23 08:00:00,101.6,13.14,12.18,12.66,93.71,97.38,3.54
2025/05/23 09:00:00,182.35,14.29,12.39,13.34,88.1,97.38,4.11
2025/05/23 10:00:00,237.02,15.83,11.73,13.78,76.48,97.34,4.48
2025/05/23 11:00:00,275.35,16.98,10.5,13.74,65.58,97.26,4.82
2025/05/23 12:00:00,338.33,17.56,9.9,13.73,60.7,97.18,4.87
2025/05/23 13:00:00,375.33,17.64,9.45,13.55,58.6,97.12,4.85
2025/05/23 14:00:00,270.15,17.26,9.17,13.21,58.83,97.09,4.58
2025/05/23 15:00:00,167.38,16.78,9.12,12.95,60.47,97.08,4.16
2025/05/23 16:00:00,49.95,15.66,9.43,12.54,66.35,97.1,3.03
2025/05/23 17:00:00,0.0,13.85,9.84,11.85,76.66,97.15,1.98
2025/05/23 18:00:00,0.0,13.19,10.22,11.7,82.03,97.21,2.18
2025/05/23 19:00:00,0.0,12.8,10.58,11.69,86.18,97.26,2.54
2025/05/23 20:00:00,0.0,12.59,10.95,11.77,89.63,97.29,2.8
2025/05/23 21:00:00,0.0,12.44,11.16,11.8,91.7,97.29,3.09
2025/05/23 22:00:00,0.0,12.18,11.2,11.69,93.59,97.27,3.24
2025/05/23 23:00:00,0.0,11.84,11.05,11.45,94.79,97.25,3.24
2025/05/24 00:00:00,0.0,11.28,10.74,11.01,96.27,97.23,2.71
2025/05/24 01:00:00,0.0,10.78,10.34,10.56,96.89,97.22,2.22
2025/05/24 02:00:00,0.0,10.71,10.11,10.41,95.89,97.21,2.26
2025/05/24 03:00:00,0.0,10.62,9.95,10.29,95.5,97.22,2.14
2025/05/24 04:00:00,0.0,10.54,9.65,10.1,94.1,97.25,2.11
2025/05/24 05:00:00,0.0,10.35,9.36,9.85,93.37,97.29,1.93
2025/05/24 06:00:00,0.0,10.08,9.08,9.58,93.37,97.35,1.83
2025/05/24 07:00:00,26.52,10.02,8.88,9.45,92.55,97.42,2.39
2025/05/24 08:00:00,127.18,10.89,9.02,9.96,88.09,97.48,3.07
2025/05/24 09:00:00,203.2,13.35,7.95,10.65,69.77,97.52,3.81
2025/05/24 10:00:00,284.6,15.7,6.26,10.98,53.32,97.53,4.63
2025/05/24 11:00:00,424.25,17.08,5.35,11.21,45.87,97.51,5.01
2025/05/24 12:00:00,374.77,17.9,4.57,11.24,41.18,97.47,5.21
2025/05/24 13:00:00,338.15,18.33,4.04,11.18,38.65,97.4,4.96
2025/05/24 14:00:00,199.25,18.32,3.69,11.01,37.71,97.37,4.69
2025/05/24 15:00:00,124.75,17.77,3.29,10.53,37.96,97.38,4.26
2025/05/24 16:00:00,35.5,15.85,3.3,9.57,42.98,97.39,2.61
2025/05/24 17:00:00,0.0,12.09,2.8,7.45,53.01,97.43,1.49
2025/05/24 18:00:00,0.0,11.01,2.38,6.7,55.19,97.47,1.46
2025/05/24 19:00:00,0.0,10.19,2.07,6.13,57.06,97.52,1.44
2025/05/24 20:00:00,0.0,9.4,1.82,5.61,59.13,97.56,1.43
2025/05/24 21:00:00,0.0,8.7,1.6,5.15,61.04,97.58,1.47
2025/05/24 22:00:00,0.0,8.04,1.27,4.65,62.24,97.58,1.5
2025/05/24 23:00:00,0.0,8.52,0.89,4.71,58.7,97.57,1.46
2025/05/25 00:00:00,0.0,8.53,0.41,4.47,56.69,97.56,1.33
2025/05/25 01:00:00,0.0,7.44,-0.18,3.63,58.48,97.56,1.29
2025/05/25 02:00:00,0.0,7.15,-0.46,3.35,58.42,97.55,1.25
2025/05/25 03:00:00,0.0,6.59,-0.55,3.02,60.24,97.57,1.25
2025/05/25 04:00:00,0.0,5.87,-0.6,2.64,63.0,97.6,1.27
2025/05/25 05:00:00,0.0,5.81,-0.58,2.61,63.46,97.65,1.25
2025/05/25 06:00:00,0.0,6.26,-0.51,2.88,61.88,97.71,1.2
2025/05/25 07:00:00,46.92,7.21,-0.31,3.45,58.77,97.78,1.25
2025/05/25 08:00:00,206.73,9.83,-0.19,4.82,49.61,97.8,2.49
2025/05/25 09:00:00,351.8,11.8,0.26,6.03,44.98,97.81,2.39
2025/05/25 10:00:00,465.85,14.03,0.79,7.41,40.42,97.78,2.23
2025/05/25 11:00:00,552.85,17.02,-1.13,7.95,28.92,97.73,3.26
2025/05/25 12:00:00,547.05,18.08,-1.63,8.23,26.05,97.68,3.41
2025/05/25 13:00:00,472.58,18.63,-1.54,8.55,25.38,97.65,3.33
2025/05/25 14:00:00,352.77,17.96,-0.99,8.49,27.53,97.65,2.88
2025/05/25 15:00:00,215.48,16.67,0.99,8.83,34.73,97.65,1.71
2025/05/25 16:00:00,58.03,14.24,1.4,7.82,41.75,97.65,1.26
2025/05/25 17:00:00,0.0,12.24,0.6,6.42,44.84,97.68,1.44
2025/05/25 18:00:00,0.0,11.93,0.62,6.27,45.79,97.72,1.66
2025/05/25 19:00:00,0.0,11.55,0.7,6.12,47.2,97.76,1.76
2025/05/25 20:00:00,0.0,11.13,0.8,5.96,48.9,97.78,1.76
2025/05/25 21:00:00,0.0,10.62,0.81,5.71,50.58,97.78,1.74
2025/05/25 22:00:00,0.0,9.76,0.67,5.21,53.05,97.75,1.69
2025/05/25 23:00:00,0.0,9.74,0.57,5.15,52.72,97.73,1.8
2025/05/26 00:00:00,0.0,8.8,0.37,4.58,55.33,97.7,1.9
2025/05/26 01:00:00,0.0,8.51,0.23,4.37,55.84,97.67,2.11
2025/05/26 02:00:00,0.0,8.5,0.11,4.3,55.42,97.61,2.31
2025/05/26 03:00:00,0.0,8.43,0.01,4.22,55.24,97.57,2.44
2025/05/26 04:00:00,0.0,8.49,-0.09,4.2,54.72,97.54,2.64
2025/05/26 05:00:00,0.0,8.72,-0.2,4.26,53.31,97.53,2.95
2025/05/26 06:00:00,0.0,9.0,-0.28,4.36,52.17,97.51,3.32
2025/05/26 07:00:00,29.75,9.9,-0.24,4.83,49.21,97.47,4.09
2025/05/26 08:00:00,124.15,12.38,0.07,6.23,42.67,97.37,5.1
2025/05/26 09:00:00,203.82,15.81,0.91,8.36,36.27,97.23,5.46
2025/05/26 10:00:00,256.8,19.33,1.92,10.62,31.25,97.19,5.77
2025/05/26 11:00:00,135.7,17.97,5.71,11.84,44.64,97.34,4.98
2025/05/26 12:00:00,138.48,15.15,9.4,12.28,68.56,97.35,3.84
